3170,ENCLOSURE_ENTRY,30.0,12,Zona Premium,2026-05-20T00:47:28.391743
3171,ENCLOSURE_ENTRY,30.0,13,Zona Premium,2026-05-20T00:47:28.392742
3189,ENCLOSURE_ENTRY,75.0,14,Zona VIP,2026-05-20T00:47:28.392742
1232,SOUVENIR,15.0,15,Hub Central,2026-05-20T00:47:28.392742
3190,ENCLOSURE_ENTRY,75.0,15,Zona VIP,2026-05-20T00:47:28.392742
3172,ENCLOSURE_ENTRY,30.0,16,Zona Premium,2026-05-20T00:47:28.392742
1233,SOUVENIR,15.0,17,Hub Central,2026-05-20T00:47:28.393743200
3173,ENCLOSURE_ENTRY,30.0,17,Zona Premium,2026-05-20T00:47:28.393743200
1234,SOUVENIR,15.0,18,Hub Central,2026-05-20T00:47:28.393743200
3174,ENCLOSURE_ENTRY,30.0,18,Zona Premium,2026-05-20T00:47:28.393743200
3191,ENCLOSURE_ENTRY,75.0,19,Zona VIP,2026-05-20T00:47:28.393743200
3192,ENCLOSURE_ENTRY,75.0,20,Zona VIP,2026-05-20T00:47:28.393743200
3175,ENCLOSURE_ENTRY,30.0,21,Zona Premium,2026-05-20T00:47:28.394742100
3193,ENCLOSURE_ENTRY,75.0,22,Zona VIP,2026-05-20T00:47:28.394742100
3176,ENCLOSURE_ENTRY,30.0,23,Zona Premium,2026-05-20T00:47:28.394742100
1235,SOUVENIR,15.0,24,Hub Central,2026-05-20T00:47:28.394742100
3194,ENCLOSURE_ENTRY,75.0,24,Zona VIP,2026-05-20T00:47:28.394742100
3195,ENCLOSURE_ENTRY,75.0,25,Zona VIP,2026-05-20T00:47:28.394742100
1236,SOUVENIR,15.0,26,Hub Central,2026-05-20T00:47:28.395741800
3196,ENCLOSURE_ENTRY,75.0,26,Zona VIP,2026-05-20T00:47:28.395741800
3207,ENCLOSURE_ENTRY,10.0,27,Zona Básica,2026-05-20T00:47:28.395741800
1237,SOUVENIR,15.0,28,Hub Central,2026-05-20T00:47:28.395741800
3177,ENCLOSURE_ENTRY,30.0,28,Zona Premium,2026-05-20T00:47:28.395741800
3178,ENCLOSURE_ENTRY,30.0,29,Zona Premium,2026-05-20T00:47:28.396746
3179,ENCLOSURE_ENTRY,30.0,30,Zona Premium,2026-05-20T00:47:28.396746
1238,SOUVENIR,15.0,1,Hub Central,2026-05-20T00:47:28.410755600
2012,SPA,20.0,1,Baños,2026-05-20T00:47:28.410755600
3197,ENCLOSURE_ENTRY,75.0,1,Zona VIP,2026-05-20T00:47:28.410755600
1239,SOUVENIR,15.0,2,Hub Central,2026-05-20T00:47:28.411753700
3198,ENCLOSURE_ENTRY,75.0,2,Zona VIP,2026-05-20T00:47:28.411753700
3180,ENCLOSURE_ENTRY,30.0,3,Zona Premium,2026-05-20T00:47:28.412761
3181,ENCLOSURE_ENTRY,30.0,4,Zona Premium,2026-05-20T00:47:28.412761
3182,ENCLOSURE_ENTRY,30.0,5,Zona Premium,2026-05-20T00:47:28.412761
3208,ENCLOSURE_ENTRY,10.0,6,Zona Básica,2026-05-20T00:47:28.412761
3183,ENCLOSURE_ENTRY,30.0,7,Zona Premium,2026-05-20T00:47:28.413754500
1240,SOUVENIR,15.0,8,Hub Central,2026-05-20T00:47:28.413754500
2013,SPA,20.0,8,Baños,2026-05-20T00:47:28.413754500
3199,ENCLOSURE_ENTRY,75.0,8,Zona VIP,2026-05-20T00:47:28.413754500
3209,ENCLOSURE_ENTRY,10.0,9,Zona Básica,2026-05-20T00:47:28.415045200
1241,SOUVENIR,15.0,10,Hub Central,2026-05-20T00:47:28.415045200
2014,SPA,20.0,10,Baños,2026-05-20T00:47:28.415045200
3210,ENCLOSURE_ENTRY,10.0,10,Zona Básica,2026-05-20T00:47:28.415752500
3200,ENCLOSURE_ENTRY,75.0,11,Zona VIP,2026-05-20T00:47:28.415752500
1242,SOUVENIR,15.0,12,Hub Central,2026-05-20T00:47:28.415752500
3184,ENCLOSURE_ENTRY,30.0,12,Zona Premium,2026-05-20T00:47:28.415752500
3211,ENCLOSURE_ENTRY,10.0,13,Zona Básica,2026-05-20T00:47:28.415752500
1243,SOUVENIR,15.0,14,Hub Central,2026-05-20T00:47:28.416753100
3212,ENCLOSURE_ENTRY,10.0,14,Zona Básica,2026-05-20T00:47:28.416753100
1244,SOUVENIR,15.0,15,Hub Central,2026-05-20T00:47:28.416753100
3185,ENCLOSURE_ENTRY,30.0,15,Zona Premium,2026-05-20T00:47:28.416753100
3201,ENCLOSURE_ENTRY,75.0,16,Zona VIP,2026-05-20T00:47:28.417755300
1245,SOUVENIR,15.0,17,Hub Central,2026-05-20T00:47:28.417755300
3202,ENCLOSURE_ENTRY,75.0,17,Zona VIP,2026-05-20T00:47:28.417755300
1246,SOUVENIR,15.0,18,Hub Central,2026-05-20T00:47:28.419263300
3213,ENCLOSURE_ENTRY,10.0,18,Zona Básica,2026-05-20T00:47:28.419263300
1247,SOUVENIR,15.0,19,Hub Central,2026-05-20T00:47:28.420276500
3203,ENCLOSURE_ENTRY,75.0,19,Zona VIP,2026-05-20T00:47:28.420276500
3214,ENCLOSURE_ENTRY,10.0,20,Zona Básica,2026-05-20T00:47:28.420276500
1248,SOUVENIR,15.0,21,Hub Central,2026-05-20T00:47:28.420276500
3186,ENCLOSURE_ENTRY,30.0,21,Zona Premium,2026-05-20T00:47:28.420276500
1249,SOUVENIR,15.0,22,Hub Central,2026-05-20T00:47:28.421273500
3204,ENCLOSURE_ENTRY,75.0,22,Zona VIP,2026-05-20T00:47:28.421273500
1250,SOUVENIR,15.0,23,Hub Central,2026-05-20T00:47:28.421273500
3205,ENCLOSURE_ENTRY,75.0,23,Zona VIP,2026-05-20T00:47:28.421273500
3187,ENCLOSURE_ENTRY,30.0,24,Zona Premium,2026-05-20T00:47:28.421273500
3188,ENCLOSURE_ENTRY,30.0,25,Zona Premium,2026-05-20T00:47:28.421273500
1251,SOUVENIR,15.0,26,Hub Central,2026-05-20T00:47:28.422275100
3215,ENCLOSURE_ENTRY,10.0,26,Zona Básica,2026-05-20T00:47:28.422275100
1252,SOUVENIR,15.0,27,Hub Central,2026-05-20T00:47:28.422275100
3189,ENCLOSURE_ENTRY,30.0,27,Zona Premium,2026-05-20T00:47:28.422275100
1253,SOUVENIR,15.0,28,Hub Central,2026-05-20T00:47:28.423273200
3206,ENCLOSURE_ENTRY,75.0,28,Zona VIP,2026-05-20T00:47:28.423273200
3207,ENCLOSURE_ENTRY,75.0,29,Zona VIP,2026-05-20T00:47:28.423273200
3208,ENCLOSURE_ENTRY,75.0,30,Zona VIP,2026-05-20T00:47:28.424273200
1254,SOUVENIR,15.0,1,Hub Central,2026-05-20T00:47:28.425271100
3190,ENCLOSURE_ENTRY,30.0,1,Zona Premium,2026-05-20T00:47:28.425271100
3209,ENCLOSURE_ENTRY,75.0,2,Zona VIP,2026-05-20T00:47:28.426273400
3191,ENCLOSURE_ENTRY,30.0,3,Zona Premium,2026-05-20T00:47:28.426273400
1255,SOUVENIR,15.0,4,Hub Central,2026-05-20T00:47:28.427272800
3192,ENCLOSURE_ENTRY,30.0,4,Zona Premium,2026-05-20T00:47:28.427272800
1256,SOUVENIR,15.0,5,Hub Central,2026-05-20T00:47:28.428272800
3216,ENCLOSURE_ENTRY,10.0,5,Zona Básica,2026-05-20T00:47:28.428272800
3210,ENCLOSURE_ENTRY,75.0,6,Zona VIP,2026-05-20T00:47:28.429272
3193,ENCLOSURE_ENTRY,30.0,7,Zona Premium,2026-05-20T00:47:28.429272
1257,SOUVENIR,15.0,8,Hub Central,2026-05-20T00:47:28.430273900
3217,ENCLOSURE_ENTRY,10.0,8,Zona Básica,2026-05-20T00:47:28.430273900
3194,ENCLOSURE_ENTRY,30.0,9,Zona Premium,2026-05-20T00:47:28.430273900
3218,ENCLOSURE_ENTRY,10.0,10,Zona Básica,2026-05-20T00:47:28.430273900
3211,ENCLOSURE_ENTRY,75.0,11,Zona VIP,2026-05-20T00:47:28.431272
3195,ENCLOSURE_ENTRY,30.0,12,Zona Premium,2026-05-20T00:47:28.431272
3219,ENCLOSURE_ENTRY,10.0,13,Zona Básica,2026-05-20T00:47:28.431272
1258,SOUVENIR,15.0,14,Hub Central,2026-05-20T00:47:28.432275400
3220,ENCLOSURE_ENTRY,10.0,14,Zona Básica,2026-05-20T00:47:28.432275400
1259,SOUVENIR,15.0,15,Hub Central,2026-05-20T00:47:28.432275400
3212,ENCLOSURE_ENTRY,75.0,15,Zona VIP,2026-05-20T00:47:28.433274
1260,SOUVENIR,15.0,16,Hub Central,2026-05-20T00:47:28.433274
3213,ENCLOSURE_ENTRY,75.0,16,Zona VIP,2026-05-20T00:47:28.433274
3214,ENCLOSURE_ENTRY,75.0,17,Zona VIP,2026-05-20T00:47:28.434275200
3215,ENCLOSURE_ENTRY,75.0,18,Zona VIP,2026-05-20T00:47:28.434275200
3216,ENCLOSURE_ENTRY,75.0,19,Zona VIP,2026-05-20T00:47:28.434275200
1261,SOUVENIR,15.0,20,Hub Central,2026-05-20T00:47:28.434275200
3221,ENCLOSURE_ENTRY,10.0,20,Zona Básica,2026-05-20T00:47:28.435272600
3217,ENCLOSURE_ENTRY,75.0,21,Zona VIP,2026-05-20T00:47:28.435272600
3222,ENCLOSURE_ENTRY,10.0,22,Zona Básica,2026-05-20T00:47:28.435272600
1262,SOUVENIR,15.0,23,Hub Central,2026-05-20T00:47:28.436275800
3196,ENCLOSURE_ENTRY,30.0,23,Zona Premium,2026-05-20T00:47:28.436275800
3218,ENCLOSURE_ENTRY,75.0,24,Zona VIP,2026-05-20T00:47:28.436275800
3219,ENCLOSURE_ENTRY,75.0,25,Zona VIP,2026-05-20T00:47:28.436275800
3197,ENCLOSURE_ENTRY,30.0,26,Zona Premium,2026-05-20T00:47:28.437273500
1263,SOUVENIR,15.0,27,Hub Central,2026-05-20T00:47:28.437273500
3223,ENCLOSURE_ENTRY,10.0,27,Zona Básica,2026-05-20T00:47:28.437273500
1264,SOUVENIR,15.0,28,Hub Central,2026-05-20T00:47:28.437273500
3220,ENCLOSURE_ENTRY,75.0,28,Zona VIP,2026-05-20T00:47:28.437273500
1265,SOUVENIR,15.0,29,Hub Central,2026-05-20T00:47:28.438273700
3198,ENCLOSURE_ENTRY,30.0,29,Zona Premium,2026-05-20T00:47:28.438273700
3224,ENCLOSURE_ENTRY,10.0,30,Zona Básica,2026-05-20T00:47:28.438273700
1266,SOUVENIR,15.0,1,Hub Central,2026-05-20T00:47:28.439274200
3199,ENCLOSURE_ENTRY,30.0,1,Zona Premium,2026-05-20T00:47:28.439274200
3225,ENCLOSURE_ENTRY,10.0,2,Zona Básica,2026-05-20T00:47:28.440272300
1267,SOUVENIR,15.0,3,Hub Central,2026-05-20T00:47:28.440272300
3226,ENCLOSURE_ENTRY,10.0,3,Zona Básica,2026-05-20T00:47:28.440272300
1268,SOUVENIR,15.0,4,Hub Central,2026-05-20T00:47:28.440272300
3221,ENCLOSURE_ENTRY,75.0,4,Zona VIP,2026-05-20T00:47:28.440272300
3227,ENCLOSURE_ENTRY,10.0,5,Zona Básica,2026-05-20T00:47:28.441273
1269,SOUVENIR,15.0,6,Hub Central,2026-05-20T00:47:28.441273
3228,ENCLOSURE_ENTRY,10.0,6,Zona Básica,2026-05-20T00:47:28.441273
3222,ENCLOSURE_ENTRY,75.0,7,Zona VIP,2026-05-20T00:47:28.441273
1270,SOUVENIR,15.0,8,Hub Central,2026-05-20T00:47:28.442271100
3200,ENCLOSURE_ENTRY,30.0,8,Zona Premium,2026-05-20T00:47:28.442271100
3223,ENCLOSURE_ENTRY,75.0,9,Zona VIP,2026-05-20T00:47:28.442271100
1271,SOUVENIR,15.0,10,Hub Central,2026-05-20T00:47:28.442271100
3224,ENCLOSURE_ENTRY,75.0,10,Zona VIP,2026-05-20T00:47:28.443273600
3225,ENCLOSURE_ENTRY,75.0,11,Zona VIP,2026-05-20T00:47:28.443273600
3226,ENCLOSURE_ENTRY,75.0,12,Zona VIP,2026-05-20T00:47:28.443273600
3229,ENCLOSURE_ENTRY,10.0,13,Zona Básica,2026-05-20T00:47:28.443273600
1272,SOUVENIR,15.0,14,Hub Central,2026-05-20T00:47:28.444478500
3227,ENCLOSURE_ENTRY,75.0,14,Zona VIP,2026-05-20T00:47:28.444478500
1273,SOUVENIR,15.0,15,Hub Central,2026-05-20T00:47:28.444478500
3201,ENCLOSURE_ENTRY,30.0,15,Zona Premium,2026-05-20T00:47:28.444478500
3230,ENCLOSURE_ENTRY,10.0,16,Zona Básica,2026-05-20T00:47:28.445271600
1274,SOUVENIR,15.0,17,Hub Central,2026-05-20T00:47:28.445271600
3202,ENCLOSURE_ENTRY,30.0,17,Zona Premium,2026-05-20T00:47:28.445271600
3228,ENCLOSURE_ENTRY,75.0,18,Zona VIP,2026-05-20T00:47:28.445271600
3229,ENCLOSURE_ENTRY,75.0,19,Zona VIP,2026-05-20T00:47:28.446271900
3230,ENCLOSURE_ENTRY,75.0,20,Zona VIP,2026-05-20T00:47:28.446271900
3231,ENCLOSURE_ENTRY,75.0,21,Zona VIP,2026-05-20T00:47:28.446271900
3203,ENCLOSURE_ENTRY,30.0,22,Zona Premium,2026-05-20T00:47:28.447271100
3232,ENCLOSURE_ENTRY,75.0,23,Zona VIP,2026-05-20T00:47:28.447271100
3233,ENCLOSURE_ENTRY,75.0,24,Zona VIP,2026-05-20T00:47:28.447271100
3204,ENCLOSURE_ENTRY,30.0,25,Zona Premium,2026-05-20T00:47:28.448280400
3231,ENCLOSURE_ENTRY,10.0,26,Zona Básica,2026-05-20T00:47:28.448280400
3234,ENCLOSURE_ENTRY,75.0,27,Zona VIP,2026-05-20T00:47:28.448280400
3235,ENCLOSURE_ENTRY,75.0,28,Zona VIP,2026-05-20T00:47:28.449271900
1275,SOUVENIR,15.0,29,Hub Central,2026-05-20T00:47:28.449271900
3236,ENCLOSURE_ENTRY,75.0,29,Zona VIP,2026-05-20T00:47:28.449271900
1276,SOUVENIR,15.0,30,Hub Central,2026-05-20T00:47:28.449271900
3237,ENCLOSURE_ENTRY,75.0,30,Zona VIP,2026-05-20T00:47:28.450273700
3232,ENCLOSURE_ENTRY,10.0,1,Zona Básica,2026-05-20T00:47:28.450273700
3205,ENCLOSURE_ENTRY,30.0,2,Zona Premium,2026-05-20T00:47:28.451273100
3206,ENCLOSURE_ENTRY,30.0,3,Zona Premium,2026-05-20T00:47:28.451273100
3207,ENCLOSURE_ENTRY,30.0,4,Zona Premium,2026-05-20T00:47:28.451273100
3233,ENCLOSURE_ENTRY,10.0,5,Zona Básica,2026-05-20T00:47:28.451273100
3234,ENCLOSURE_ENTRY,10.0,6,Zona Básica,2026-05-20T00:47:28.451273100
3235,ENCLOSURE_ENTRY,10.0,7,Zona Básica,2026-05-20T00:47:28.452272400
1277,SOUVENIR,15.0,8,Hub Central,2026-05-20T00:47:28.452272400
3238,ENCLOSURE_ENTRY,75.0,8,Zona VIP,2026-05-20T00:47:28.452272400
2015,SPA,20.0,9,Baños,2026-05-20T00:47:28.453273600
3239,ENCLOSURE_ENTRY,75.0,9,Zona VIP,2026-05-20T00:47:28.453273600
3240,ENCLOSURE_ENTRY,75.0,10,Zona VIP,2026-05-20T00:47:28.453273600
1278,SOUVENIR,15.0,11,Hub Central,2026-05-20T00:47:28.453273600
3208,ENCLOSURE_ENTRY,30.0,11,Zona Premium,2026-05-20T00:47:28.454272900
3236,ENCLOSURE_ENTRY,10.0,12,Zona Básica,2026-05-20T00:47:28.454272900
1279,SOUVENIR,15.0,13,Hub Central,2026-05-20T00:47:28.454272900
3241,ENCLOSURE_ENTRY,75.0,13,Zona VIP,2026-05-20T00:47:28.455273500
3242,ENCLOSURE_ENTRY,75.0,14,Zona VIP,2026-05-20T00:47:28.455273500
3209,ENCLOSURE_ENTRY,30.0,15,Zona Premium,2026-05-20T00:47:28.455273500
1280,SOUVENIR,15.0,16,Hub Central,2026-05-20T00:47:28.455273500
3210,ENCLOSURE_ENTRY,30.0,16,Zona Premium,2026-05-20T00:47:28.455273500
1281,SOUVENIR,15.0,17,Hub Central,2026-05-20T00:47:28.455273500
3237,ENCLOSURE_ENTRY,10.0,17,Zona Básica,2026-05-20T00:47:28.456272400
1282,SOUVENIR,15.0,18,Hub Central,2026-05-20T00:47:28.456272400
3211,ENCLOSURE_ENTRY,30.0,18,Zona Premium,2026-05-20T00:47:28.456272400
3238,ENCLOSURE_ENTRY,10.0,19,Zona Básica,2026-05-20T00:47:28.456272400
1283,SOUVENIR,15.0,20,Hub Central,2026-05-20T00:47:28.456272400
3239,ENCLOSURE_ENTRY,10.0,20,Zona Básica,2026-05-20T00:47:28.457272400
3240,ENCLOSURE_ENTRY,10.0,21,Zona Básica,2026-05-20T00:47:28.457272400
3243,ENCLOSURE_ENTRY,75.0,22,Zona VIP,2026-05-20T00:47:28.457272400
3241,ENCLOSURE_ENTRY,10.0,23,Zona Básica,2026-05-20T00:47:28.457272400
3244,ENCLOSURE_ENTRY,75.0,24,Zona VIP,2026-05-20T00:47:28.457272400
3245,ENCLOSURE_ENTRY,75.0,25,Zona VIP,2026-05-20T00:47:28.457272400
3246,ENCLOSURE_ENTRY,75.0,26,Zona VIP,2026-05-20T00:47:28.458272800
1284,SOUVENIR,15.0,27,Hub Central,2026-05-20T00:47:28.458272800
3212,ENCLOSURE_ENTRY,30.0,27,Zona Premium,2026-05-20T00:47:28.458272800
3247,ENCLOSURE_ENTRY,75.0,28,Zona VIP,2026-05-20T00:47:28.458272800
3242,ENCLOSURE_ENTRY,10.0,29,Zona Básica,2026-05-20T00:47:28.458272800
3213,ENCLOSURE_ENTRY,30.0,30,Zona Premium,2026-05-20T00:47:28.458272800
3243,ENCLOSURE_ENTRY,10.0,1,Zona Básica,2026-05-20T00:47:28.459271600
1285,SOUVENIR,15.0,2,Hub Central,2026-05-20T00:47:28.459271600
3214,ENCLOSURE_ENTRY,30.0,2,Zona Premium,2026-05-20T00:47:28.460272400
3244,ENCLOSURE_ENTRY,10.0,3,Zona Básica,2026-05-20T00:47:28.460272400
3215,ENCLOSURE_ENTRY,30.0,4,Zona Premium,2026-05-20T00:47:28.461271600
3216,ENCLOSURE_ENTRY,30.0,5,Zona Premium,2026-05-20T00:47:28.461271600
3245,ENCLOSURE_ENTRY,10.0,6,Zona Básica,2026-05-20T00:47:28.461271600
3246,ENCLOSURE_ENTRY,10.0,7,Zona Básica,2026-05-20T00:47:28.462274600
1286,SOUVENIR,15.0,8,Hub Central,2026-05-20T00:47:28.462274600
3247,ENCLOSURE_ENTRY,10.0,8,Zona Básica,2026-05-20T00:47:28.462274600
1287,SOUVENIR,15.0,9,Hub Central,2026-05-20T00:47:28.462274600
3248,ENCLOSURE_ENTRY,10.0,9,Zona Básica,2026-05-20T00:47:28.462274600
1288,SOUVENIR,15.0,10,Hub Central,2026-05-20T00:47:28.462274600
3249,ENCLOSURE_ENTRY,10.0,10,Zona Básica,2026-05-20T00:47:28.463271
3217,ENCLOSURE_ENTRY,30.0,11,Zona Premium,2026-05-20T00:47:28.463271
1289,SOUVENIR,15.0,12,Hub Central,2026-05-20T00:47:28.463271
3248,ENCLOSURE_ENTRY,75.0,12,Zona VIP,2026-05-20T00:47:28.463271
1290,SOUVENIR,15.0,13,Hub Central,2026-05-20T00:47:28.463271
3250,ENCLOSURE_ENTRY,10.0,13,Zona Básica,2026-05-20T00:47:28.464271400
1291,SOUVENIR,15.0,14,Hub Central,2026-05-20T00:47:28.464271400
3249,ENCLOSURE_ENTRY,75.0,14,Zona VIP,2026-05-20T00:47:28.464271400
1292,SOUVENIR,15.0,15,Hub Central,2026-05-20T00:47:28.464271400
3218,ENCLOSURE_ENTRY,30.0,15,Zona Premium,2026-05-20T00:47:28.464271400
3219,ENCLOSURE_ENTRY,30.0,16,Zona Premium,2026-05-20T00:47:28.464271400
3250,ENCLOSURE_ENTRY,75.0,17,Zona VIP,2026-05-20T00:47:28.464271400
3251,ENCLOSURE_ENTRY,75.0,18,Zona VIP,2026-05-20T00:47:28.465271400
3252,ENCLOSURE_ENTRY,75.0,19,Zona VIP,2026-05-20T00:47:28.465271400
1293,SOUVENIR,15.0,20,Hub Central,2026-05-20T00:47:28.471275
3220,ENCLOSURE_ENTRY,30.0,20,Zona Premium,2026-05-20T00:47:28.472274400
3221,ENCLOSURE_ENTRY,30.0,21,Zona Premium,2026-05-20T00:47:28.472274400
3222,ENCLOSURE_ENTRY,30.0,22,Zona Premium,2026-05-20T00:47:28.472274400
1294,SOUVENIR,15.0,23,Hub Central,2026-05-20T00:47:28.473272800
3251,ENCLOSURE_ENTRY,10.0,23,Zona Básica,2026-05-20T00:47:28.473272800
3253,ENCLOSURE_ENTRY,75.0,24,Zona VIP,2026-05-20T00:47:28.477277800
3252,ENCLOSURE_ENTRY,10.0,25,Zona Básica,2026-05-20T00:47:28.477277800
3223,ENCLOSURE_ENTRY,30.0,26,Zona Premium,2026-05-20T00:47:28.478274400
3253,ENCLOSURE_ENTRY,10.0,27,Zona Básica,2026-05-20T00:47:28.478274400
1295,SOUVENIR,15.0,28,Hub Central,2026-05-20T00:47:28.478274400
3254,ENCLOSURE_ENTRY,75.0,28,Zona VIP,2026-05-20T00:47:28.479272200
1296,SOUVENIR,15.0,29,Hub Central,2026-05-20T00:47:28.479272200
3254,ENCLOSURE_ENTRY,10.0,29,Zona Básica,2026-05-20T00:47:28.479272200
3255,ENCLOSURE_ENTRY,75.0,30,Zona VIP,2026-05-20T00:47:28.480272
3256,ENCLOSURE_ENTRY,75.0,1,Zona VIP,2026-05-20T00:47:28.481274400
3255,ENCLOSURE_ENTRY,10.0,2,Zona Básica,2026-05-20T00:47:28.482272400
3256,ENCLOSURE_ENTRY,10.0,3,Zona Básica,2026-05-20T00:47:28.483272
3257,ENCLOSURE_ENTRY,10.0,4,Zona Básica,2026-05-20T00:47:28.483272
1297,SOUVENIR,15.0,5,Hub Central,2026-05-20T00:47:28.484271500
3257,ENCLOSURE_ENTRY,75.0,5,Zona VIP,2026-05-20T00:47:28.484271500
3224,ENCLOSURE_ENTRY,30.0,6,Zona Premium,2026-05-20T00:47:28.484271500
1298,SOUVENIR,15.0,7,Hub Central,2026-05-20T00:47:28.484271500
3225,ENCLOSURE_ENTRY,30.0,7,Zona Premium,2026-05-20T00:47:28.485275
3258,ENCLOSURE_ENTRY,10.0,8,Zona Básica,2026-05-20T00:47:28.485275
1299,SOUVENIR,15.0,9,Hub Central,2026-05-20T00:47:28.485275
3226,ENCLOSURE_ENTRY,30.0,9,Zona Premium,2026-05-20T00:47:28.485275
3227,ENCLOSURE_ENTRY,30.0,10,Zona Premium,2026-05-20T00:47:28.485275
3258,ENCLOSURE_ENTRY,75.0,11,Zona VIP,2026-05-20T00:47:28.485275
3228,ENCLOSURE_ENTRY,30.0,12,Zona Premium,2026-05-20T00:47:28.486272100
3259,ENCLOSURE_ENTRY,75.0,13,Zona VIP,2026-05-20T00:47:28.486272100
1300,SOUVENIR,15.0,14,Hub Central,2026-05-20T00:47:28.486272100
3260,ENCLOSURE_ENTRY,75.0,14,Zona VIP,2026-05-20T00:47:28.487271200
1301,SOUVENIR,15.0,15,Hub Central,2026-05-20T00:47:28.487271200
3229,ENCLOSURE_ENTRY,30.0,15,Zona Premium,2026-05-20T00:47:28.488273500
3261,ENCLOSURE_ENTRY,75.0,16,Zona VIP,2026-05-20T00:47:28.488273500
3262,ENCLOSURE_ENTRY,75.0,17,Zona VIP,2026-05-20T00:47:28.494271700
3230,ENCLOSURE_ENTRY,30.0,18,Zona Premium,2026-05-20T00:47:28.494271700
3231,ENCLOSURE_ENTRY,30.0,19,Zona Premium,2026-05-20T00:47:28.495274200
3263,ENCLOSURE_ENTRY,75.0,20,Zona VIP,2026-05-20T00:47:28.496275400
3259,ENCLOSURE_ENTRY,10.0,21,Zona Básica,2026-05-20T00:47:28.496275400
3232,ENCLOSURE_ENTRY,30.0,22,Zona Premium,2026-05-20T00:47:28.497272300
1302,SOUVENIR,15.0,23,Hub Central,2026-05-20T00:47:28.497272300
3260,ENCLOSURE_ENTRY,10.0,23,Zona Básica,2026-05-20T00:47:28.497272300
1303,SOUVENIR,15.0,24,Hub Central,2026-05-20T00:47:28.497272300
3233,ENCLOSURE_ENTRY,30.0,24,Zona Premium,2026-05-20T00:47:28.498271700
1304,SOUVENIR,15.0,25,Hub Central,2026-05-20T00:47:28.498271700
3234,ENCLOSURE_ENTRY,30.0,25,Zona Premium,2026-05-20T00:47:28.498271700
3264,ENCLOSURE_ENTRY,75.0,26,Zona VIP,2026-05-20T00:47:28.498271700
1305,SOUVENIR,15.0,27,Hub Central,2026-05-20T00:47:28.498271700
3235,ENCLOSURE_ENTRY,30.0,27,Zona Premium,2026-05-20T00:47:28.499272600
3261,ENCLOSURE_ENTRY,10.0,28,Zona Básica,2026-05-20T00:47:28.499272600
1306,SOUVENIR,15.0,29,Hub Central,2026-05-20T00:47:28.499272600
3262,ENCLOSURE_ENTRY,10.0,29,Zona Básica,2026-05-20T00:47:28.499272600
1307,SOUVENIR,15.0,30,Hub Central,2026-05-20T00:47:28.500272300
3265,ENCLOSURE_ENTRY,75.0,30,Zona VIP,2026-05-20T00:47:28.500272300
2016,SPA,20.0,1,Baños,2026-05-20T00:47:28.501314
3236,ENCLOSURE_ENTRY,30.0,1,Zona Premium,2026-05-20T00:47:28.501314
3266,ENCLOSURE_ENTRY,75.0,2,Zona VIP,2026-05-20T00:47:28.501314
2017,SPA,20.0,3,Baños,2026-05-20T00:47:28.502275200
3263,ENCLOSURE_ENTRY,10.0,3,Zona Básica,2026-05-20T00:47:28.502275200
2018,SPA,20.0,4,Baños,2026-05-20T00:47:28.503273
3267,ENCLOSURE_ENTRY,75.0,4,Zona VIP,2026-05-20T00:47:28.503273
3268,ENCLOSURE_ENTRY,75.0,5,Zona VIP,2026-05-20T00:47:28.503273
1308,SOUVENIR,15.0,6,Hub Central,2026-05-20T00:47:28.504274300
3269,ENCLOSURE_ENTRY,75.0,6,Zona VIP,2026-05-20T00:47:28.504274300
1309,SOUVENIR,15.0,7,Hub Central,2026-05-20T00:47:28.504274300
3264,ENCLOSURE_ENTRY,10.0,7,Zona Básica,2026-05-20T00:47:28.505283300
3265,ENCLOSURE_ENTRY,10.0,8,Zona Básica,2026-05-20T00:47:28.505283300
2019,SPA,20.0,9,Baños,2026-05-20T00:47:28.505283300
3266,ENCLOSURE_ENTRY,10.0,9,Zona Básica,2026-05-20T00:47:28.505283300
3237,ENCLOSURE_ENTRY,30.0,10,Zona Premium,2026-05-20T00:47:28.506283600
3238,ENCLOSURE_ENTRY,30.0,11,Zona Premium,2026-05-20T00:47:28.506283600
1310,SOUVENIR,15.0,12,Hub Central,2026-05-20T00:47:28.506283600
3239,ENCLOSURE_ENTRY,30.0,12,Zona Premium,2026-05-20T00:47:28.507283800
1311,SOUVENIR,15.0,13,Hub Central,2026-05-20T00:47:28.507283800
3267,ENCLOSURE_ENTRY,10.0,13,Zona Básica,2026-05-20T00:47:28.507283800
1312,SOUVENIR,15.0,14,Hub Central,2026-05-20T00:47:28.507283800
3268,ENCLOSURE_ENTRY,10.0,14,Zona Básica,2026-05-20T00:47:28.508282200
1313,SOUVENIR,15.0,15,Hub Central,2026-05-20T00:47:28.508282200
3240,ENCLOSURE_ENTRY,30.0,15,Zona Premium,2026-05-20T00:47:28.509283100
1314,SOUVENIR,15.0,16,Hub Central,2026-05-20T00:47:28.509283100
3241,ENCLOSURE_ENTRY,30.0,16,Zona Premium,2026-05-20T00:47:28.509283100
3270,ENCLOSURE_ENTRY,75.0,17,Zona VIP,2026-05-20T00:47:28.510281700
3242,ENCLOSURE_ENTRY,30.0,18,Zona Premium,2026-05-20T00:47:28.510281700
